PT. BANK RAKYAT INDONESIA (PERSERO) TBK.,,,,,,,,,,,,,,,,,,BANK BRI,
"Jl. Jenderal Sudirman Kav. 44-46, Jakarta 10210",,,,,,,,,,,,,,,,,,,
"Telp. 021-5758965, 45, 64, 46   Fax. 021-5700914",,,,,,,,,,,,,,,Melayani  Dengan  Setulus  Hati,,,,
Account Statement,,,,,,,,,,,,,,,,,,,
Account No,,,:,0206-01-006511-30-6 ,,,,,,,,,,,,,,,
Account Name,,,:,PT LINTAS MARGA SEDAYA,,,,,,,,,,,,,,,
Account Status,,,:,Active,,,,,,,,,,,,,,,
Today Hold Balance,,,:,0.00,,,,,,,,,,,,,,,
Period,,,:,01/01/2021 - 18/01/2021,,,,,,,,,,,,,,,
DATE,TIME,REMARK,,,,DEBET,,,CREDIT,,Ledger,,,TELLER ID,,,,,
05/01/21,11:06:11,000001984600005 10098455 050121 00 00023 ,,,,0.00,,,"1,938,000.00",,"13,365,000,697.00",,,0852025   ,,,,,
05/01/21,11:06:10,000001984600004 10098429 040121 00 00007 ,,,,0.00,,,"264,500.00",,"13,363,062,697.00",,,0852030   ,,,,,
05/01/21,11:06:10,000001984600004 10098430 040121 00 00003 ,,,,0.00,,,"129,500.00",,"13,362,798,197.00",,,0852030   ,,,,,
05/01/21,11:06:10,000001984600005 10098455 040121 00 00023 ,,,,0.00,,,"1,655,000.00",,"13,362,668,697.00",,,0852025   ,,,,,
05/01/21,11:06:10,000001984600005 10098453 040121 00 00043 ,,,,0.00,,,"3,260,500.00",,"13,361,013,697.00",,,0852025   ,,,,,
05/01/21,11:06:10,000001984600005 10098454 040121 00 00008 ,,,,0.00,,,"653,500.00",,"13,357,753,197.00",,,0852025   ,,,,,
05/01/21,11:06:10,000001984600005 10098451 040121 00 00011 ,,,,0.00,,,"1,182,500.00",,"13,357,099,697.00",,,0852025   ,,,,,
05/01/21,11:06:10,000001984600005 10098454 040121 03 00048 ,,,,0.00,,,"3,465,500.00",,"13,355,917,197.00",,,0852025   ,,,,,
05/01/21,11:06:10,000001984600005 10098455 040121 03 00003 ,,,,0.00,,,"193,000.00",,"13,352,451,697.00",,,0852025   ,,,,,
05/01/21,11:06:10,000001984600000 10098360 050121 00 00011 ,,,,0.00,,,"601,500.00",,"13,352,258,697.00",,,0852093   ,,,,,
05/01/21,11:06:10,000001984600000 10098361 050121 00 00013 ,,,,0.00,,,"498,000.00",,"13,351,657,197.00",,,0852093   ,,,,,
05/01/21,11:06:10,000001984600001 10098392 050121 00 00045 ,,,,0.00,,,"3,113,500.00",,"13,351,159,197.00",,,0852052   ,,,,,
05/01/21,11:06:10,000001984600001 10098391 050121 00 00010 ,,,,0.00,,,"720,000.00",,"13,348,045,697.00",,,0852052   ,,,,,
05/01/21,11:06:10,000001984600001 10098390 050121 00 00005 ,,,,0.00,,,"224,500.00",,"13,347,325,697.00",,,0852052   ,,,,,
05/01/21,11:06:10,000001984600002 10098414 050121 00 00001 ,,,,0.00,,,"29,000.00",,"13,347,101,197.00",,,0852080   ,,,,,
05/01/21,11:06:10,000001984600002 10098413 050121 00 00003 ,,,,0.00,,,"152,500.00",,"13,347,072,197.00",,,0852080   ,,,,,
05/01/21,11:06:09,000001984600001 10098390 040121 00 00004 ,,,,0.00,,,"140,000.00",,"13,346,919,697.00",,,0852052   ,,,,,
05/01/21,11:06:09,000001984600001 10098391 040121 03 00034 ,,,,0.00,,,"1,813,500.00",,"13,346,779,697.00",,,0852052   ,,,,,
05/01/21,11:06:09,000001984600002 10098414 040121 00 00034 ,,,,0.00,,,"1,913,000.00",,"13,344,966,197.00",,,0852080   ,,,,,
05/01/21,11:06:09,000001984600002 10098413 040121 00 00033 ,,,,0.00,,,"1,692,500.00",,"13,343,053,197.00",,,0852080   ,,,,,
05/01/21,11:06:09,000001984600002 10098414 040121 03 00003 ,,,,0.00,,,"140,500.00",,"13,341,360,697.00",,,0852080   ,,,,,
05/01/21,11:06:09,000001984600003 10098415 040121 00 00010 ,,,,0.00,,,"603,500.00",,"13,341,220,197.00",,,0852076   ,,,,,
05/01/21,11:06:09,000001984600003 10098418 040121 00 00005 ,,,,0.00,,,"243,500.00",,"13,340,616,697.00",,,0852076   ,,,,,
05/01/21,11:06:09,000001984600003 10098415 040121 03 00019 ,,,,0.00,,,"1,202,500.00",,"13,340,373,197.00",,,0852076   ,,,,,
05/01/21,11:06:08,000001984600000 10098361 040121 00 00006 ,,,,0.00,,,"178,500.00",,"13,339,170,697.00",,,0852093   ,,,,,
05/01/21,11:06:08,000001984600000 10098360 040121 00 00008 ,,,,0.00,,,"257,000.00",,"13,338,992,197.00",,,0852093   ,,,,,
05/01/21,11:06:08,000001984600000 10098360 040121 03 00005 ,,,,0.00,,,"139,000.00",,"13,338,735,197.00",,,0852093   ,,,,,
05/01/21,11:06:08,000001984600001 10098391 040121 00 00013 ,,,,0.00,,,"788,000.00",,"13,338,596,197.00",,,0852052   ,,,,,
05/01/21,11:06:08,000001984600001 10098392 040121 00 00020 ,,,,0.00,,,"1,119,500.00",,"13,337,808,197.00",,,0852052   ,,,,,
05/01/21,09:58:43,PA NANANG-020601006511306 SETORAN HPT TGL 04JAN21 T:0206057:NEWBRINETSWEB,,,,0.00,,,"172,099,500.00",,"13,336,688,697.00",,,0206057   ,,,,,
05/01/21,07:46:05,000001929570262 10666169 040121 00 00008 ,,,,0.00,,,"791,000.00",,"13,164,589,197.00",,,0852057   ,,,,,
05/01/21,07:46:05,000001929570262 10666172 040121 00 00010 ,,,,0.00,,,"1,013,500.00",,"13,163,798,197.00",,,0852057   ,,,,,
05/01/21,07:46:05,000001929570262 10666170 040121 00 00005 ,,,,0.00,,,"607,000.00",,"13,162,784,697.00",,,0852057   ,,,,,
05/01/21,07:46:05,000001929570262 10666154 040121 00 00001 ,,,,0.00,,,"177,000.00",,"13,162,177,697.00",,,0852057   ,,,,,
05/01/21,07:46:05,000001929570262 10666172 050121 00 00001 ,,,,0.00,,,"35,000.00",,"13,162,000,697.00",,,0852057   ,,,,,
05/01/21,07:46:05,000001929570262 10666169 050121 00 00054 ,,,,0.00,,,"5,128,000.00",,"13,161,965,697.00",,,0852057   ,,,,,
05/01/21,07:46:05,000001929570262 10666155 050121 00 00047 ,,,,0.00,,,"3,789,000.00",,"13,156,837,697.00",,,0852057   ,,,,,
05/01/21,07:46:05,000001929570262 10666153 050121 00 00025 ,,,,0.00,,,"2,630,500.00",,"13,153,048,697.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666157 040121 03 00073 ,,,,0.00,,,"7,280,000.00",,"13,150,418,197.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666152 040121 03 00040 ,,,,0.00,,,"4,197,500.00",,"13,143,138,197.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666170 040121 03 00074 ,,,,0.00,,,"7,319,000.00",,"13,138,940,697.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666155 040121 03 00020 ,,,,0.00,,,"1,855,500.00",,"13,131,621,697.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666156 040121 03 00052 ,,,,0.00,,,"5,210,000.00",,"13,129,766,197.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666158 040121 03 00043 ,,,,0.00,,,"4,294,000.00",,"13,124,556,197.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666153 040121 00 00022 ,,,,0.00,,,"2,211,500.00",,"13,120,262,197.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666152 040121 00 00009 ,,,,0.00,,,"894,000.00",,"13,118,050,697.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666158 040121 00 00024 ,,,,0.00,,,"2,349,500.00",,"13,117,156,697.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666157 040121 00 00016 ,,,,0.00,,,"1,647,500.00",,"13,114,807,197.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666156 040121 00 00008 ,,,,0.00,,,"846,000.00",,"13,113,159,697.00",,,0852057   ,,,,,
05/01/21,07:46:04,000001929570262 10666155 040121 00 00033 ,,,,0.00,,,"3,207,000.00",,"13,112,313,697.00",,,0852057   ,,,,,
05/01/21,07:46:03,000001929570262 10666154 040121 03 00087 ,,,,0.00,,,"7,922,500.00",,"13,109,106,697.00",,,0852057   ,,,,,
05/01/21,07:15:58,000001929570116 10098575 050121 00 00013 ,,,,0.00,,,"804,500.00",,"13,101,184,197.00",,,0852096   ,,,,,
05/01/21,07:15:58,000001929570116 10098577 050121 00 00007 ,,,,0.00,,,"261,500.00",,"13,100,379,697.00",,,0852096   ,,,,,
05/01/21,07:15:58,000001929570116 10098578 050121 00 00012 ,,,,0.00,,,"855,000.00",,"13,100,118,197.00",,,0852096   ,,,,,
05/01/21,07:15:53,000001929570116 10098575 040121 03 00004 ,,,,0.00,,,"347,500.00",,"13,099,263,197.00",,,0852096   ,,,,,
05/01/21,07:15:53,000001929570116 10098575 040121 00 00014 ,,,,0.00,,,"1,006,500.00",,"13,098,915,697.00",,,0852096   ,,,,,
05/01/21,07:15:53,000001929570116 10098578 040121 00 00010 ,,,,0.00,,,"831,500.00",,"13,097,909,197.00",,,0852096   ,,,,,
05/01/21,07:15:53,000001929570116 10098577 040121 00 00003 ,,,,0.00,,,"101,000.00",,"13,097,077,697.00",,,0852096   ,,,,,
05/01/21,07:15:53,000001929570116 10098577 040121 03 00001 ,,,,0.00,,,"79,000.00",,"13,096,976,697.00",,,0852096   ,,,,,
05/01/21,07:15:53,000001929570116 10098578 040121 03 00002 ,,,,0.00,,,"215,000.00",,"13,096,897,697.00",,,0852096   ,,,,,
05/01/21,05:23:07,EMONEYSETTLE11011409 04/01/21 24 ,,,,0.00,,,"45,500.00",,"13,096,682,697.00",,,0852048   ,,,,,
05/01/21,05:22:36,EMONEYSETTLE10238919 04/01/21 85 ,,,,0.00,,,"108,500.00",,"13,096,637,197.00",,,0852079   ,,,,,
05/01/21,05:21:07,EMONEYSETTLE11011407 04/01/21 33 ,,,,0.00,,,"68,000.00",,"13,096,528,697.00",,,0852051   ,,,,,
05/01/21,05:20:44,EMONEYSETTLE10238924 04/01/21 52 ,,,,0.00,,,"25,000.00",,"13,096,460,697.00",,,0852038   ,,,,,
05/01/21,05:20:42,EMONEYSETTLE10238918 04/01/21 36 ,,,,0.00,,,"96,500.00",,"13,096,435,697.00",,,0852046   ,,,,,
05/01/21,05:20:40,EMONEYSETTLE11011407 04/01/21 32 ,,,,0.00,,,"206,000.00",,"13,096,339,197.00",,,0852051   ,,,,,
05/01/21,05:20:38,EMONEYSETTLE10238919 04/01/21 84 ,,,,0.00,,,"27,500.00",,"13,096,133,197.00",,,0852079   ,,,,,
05/01/21,05:19:58,EMONEYSETTLE10238919 04/01/21 83 ,,,,0.00,,,"153,500.00",,"13,096,105,697.00",,,0852079   ,,,,,
05/01/21,05:19:27,EMONEYSETTLE11011413 04/01/21 23 ,,,,0.00,,,"41,000.00",,"13,095,952,197.00",,,0852052   ,,,,,
05/01/21,05:19:26,EMONEYSETTLE11011407 04/01/21 31 ,,,,0.00,,,"85,500.00",,"13,095,911,197.00",,,0852051   ,,,,,
05/01/21,05:19:26,EMONEYSETTLE11011409 04/01/21 23 ,,,,0.00,,,"88,000.00",,"13,095,825,697.00",,,0852048   ,,,,,
05/01/21,05:19:26,EMONEYSETTLE10238924 04/01/21 51 ,,,,0.00,,,"107,500.00",,"13,095,737,697.00",,,0852038   ,,,,,
05/01/21,05:19:26,EMONEYSETTLE10238919 04/01/21 82 ,,,,0.00,,,"58,300.00",,"13,095,630,197.00",,,0852079   ,,,,,
05/01/21,05:19:24,EMONEYSETTLE10238919 04/01/21 81 ,,,,0.00,,,"451,000.00",,"13,095,571,897.00",,,0852079   ,,,,,
05/01/21,05:19:19,EMONEYSETTLE10238924 04/01/21 50 ,,,,0.00,,,"82,500.00",,"13,095,120,897.00",,,0852038   ,,,,,
05/01/21,05:19:19,EMONEYSETTLE10238919 04/01/21 80 ,,,,0.00,,,"534,000.00",,"13,095,038,397.00",,,0852079   ,,,,,
05/01/21,05:19:19,EMONEYSETTLE11011413 04/01/21 22 ,,,,0.00,,,"41,000.00",,"13,094,504,397.00",,,0852052   ,,,,,
05/01/21,05:19:19,EMONEYSETTLE11011409 04/01/21 22 ,,,,0.00,,,"17,500.00",,"13,094,463,397.00",,,0852048   ,,,,,
05/01/21,04:49:51,000001929570116 10098575 030121 00 00060 ,,,,0.00,,,"5,300,500.00",,"13,094,445,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098575 030121 02 00044 ,,,,0.00,,,"3,073,500.00",,"13,089,145,397.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098577 030121 00 00016 ,,,,0.00,,,"999,000.00",,"13,086,071,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098578 030121 00 00019 ,,,,0.00,,,"1,538,500.00",,"13,085,072,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098577 030121 02 00011 ,,,,0.00,,,"1,021,500.00",,"13,083,534,397.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098578 030121 02 00003 ,,,,0.00,,,"250,000.00",,"13,082,512,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098577 030121 03 00012 ,,,,0.00,,,"1,114,500.00",,"13,082,262,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098578 030121 03 00003 ,,,,0.00,,,"322,500.00",,"13,081,148,397.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098575 030121 03 00011 ,,,,0.00,,,"989,000.00",,"13,080,825,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098577 040121 02 00003 ,,,,0.00,,,"211,500.00",,"13,079,836,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098575 040121 00 00092 ,,,,0.00,,,"6,847,500.00",,"13,079,625,397.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098578 040121 00 00014 ,,,,0.00,,,"953,500.00",,"13,072,777,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098577 040121 00 00045 ,,,,0.00,,,"3,329,500.00",,"13,071,824,397.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098578 040121 01 00003 ,,,,0.00,,,"233,000.00",,"13,068,494,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098575 040121 01 00011 ,,,,0.00,,,"719,000.00",,"13,068,261,897.00",,,0852096   ,,,,,
05/01/21,04:49:51,000001929570116 10098578 040121 02 00011 ,,,,0.00,,,"678,000.00",,"13,067,542,897.00",,,0852096   ,,,,,
05/01/21,04:49:19,000001984600000 10098361 040121 00 00052 ,,,,0.00,,,"1,722,500.00",,"13,066,864,897.00",,,0852093   ,,,,,
05/01/21,04:49:19,000001984600000 10098360 040121 00 00026 ,,,,0.00,,,"825,500.00",,"13,065,142,397.00",,,0852093   ,,,,,
05/01/21,04:49:19,000001984600000 10098360 040121 01 00027 ,,,,0.00,,,"667,500.00",,"13,064,316,897.00",,,0852093   ,,,,,
05/01/21,04:49:19,000001984600000 10098361 040121 01 00002 ,,,,0.00,,,"93,000.00",,"13,063,649,397.00",,,0852093   ,,,,,
05/01/21,04:49:19,000001984600000 10098360 040121 02 00040 ,,,,0.00,,,"1,042,000.00",,"13,063,556,397.00",,,0852093   ,,,,,
05/01/21,04:47:27,000001984600002 10098413 040121 01 00078 ,,,,0.00,,,"4,277,500.00",,"13,062,514,397.00",,,0852080   ,,,,,
05/01/21,04:47:27,000001984600002 10098413 040121 00 00057 ,,,,0.00,,,"2,980,500.00",,"13,058,236,897.00",,,0852080   ,,,,,
05/01/21,04:47:27,000001984600002 10098414 040121 02 00015 ,,,,0.00,,,"890,000.00",,"13,055,256,397.00",,,0852080   ,,,,,
05/01/21,04:47:26,000001984600002 10098414 040121 00 00066 ,,,,0.00,,,"3,574,500.00",,"13,054,366,397.00",,,0852080   ,,,,,
05/01/21,04:46:45,000001984600003 10098415 040121 00 00082 ,,,,0.00,,,"5,228,000.00",,"13,050,791,897.00",,,0852076   ,,,,,
05/01/21,04:46:45,000001984600003 10098418 040121 00 00037 ,,,,0.00,,,"2,298,000.00",,"13,045,563,897.00",,,0852076   ,,,,,
05/01/21,04:46:45,000001984600003 10098415 040121 01 00033 ,,,,0.00,,,"1,619,000.00",,"13,043,265,897.00",,,0852076   ,,,,,
05/01/21,04:46:45,000001984600003 10098418 040121 01 00016 ,,,,0.00,,,"623,000.00",,"13,041,646,897.00",,,0852076   ,,,,,
05/01/21,04:46:45,000001984600003 10098418 040121 02 00023 ,,,,0.00,,,"1,018,500.00",,"13,041,023,897.00",,,0852076   ,,,,,
05/01/21,04:44:46,000001929570262 10666158 040121 02 00041 ,,,,0.00,,,"3,922,000.00",,"13,040,005,397.00",,,0852057   ,,,,,
05/01/21,04:44:46,000001929570262 10666170 040121 02 00007 ,,,,0.00,,,"525,000.00",,"13,036,083,397.00",,,0852057   ,,,,,
05/01/21,04:44:46,000001929570262 10666156 040121 02 00022 ,,,,0.00,,,"2,308,000.00",,"13,035,558,397.00",,,0852057   ,,,,,
05/01/21,04:44:46,000001929570262 10666169 040121 02 00007 ,,,,0.00,,,"624,000.00",,"13,033,250,397.00",,,0852057   ,,,,,
05/01/21,04:44:46,000001929570262 10666155 040121 02 00028 ,,,,0.00,,,"2,687,000.00",,"13,032,626,397.00",,,0852057   ,,,,,
05/01/21,04:44:46,000001929570262 10666153 040121 02 00010 ,,,,0.00,,,"1,046,500.00",,"13,029,939,397.00",,,0852057   ,,,,,
05/01/21,04:44:46,000001929570262 10666172 040121 02 00013 ,,,,0.00,,,"1,165,000.00",,"13,028,892,897.00",,,0852057   ,,,,,
05/01/21,04:44:46,000001929570262 10666152 040121 02 00010 ,,,,0.00,,,"1,000,500.00",,"13,027,727,897.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666157 040121 01 00054 ,,,,0.00,,,"4,880,000.00",,"13,026,727,397.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666154 040121 01 00017 ,,,,0.00,,,"1,645,500.00",,"13,021,847,397.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666156 040121 01 00040 ,,,,0.00,,,"3,626,500.00",,"13,020,201,897.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666158 040121 01 00034 ,,,,0.00,,,"3,150,000.00",,"13,016,575,397.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666172 040121 00 00030 ,,,,0.00,,,"2,907,500.00",,"13,013,425,397.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666155 040121 00 00026 ,,,,0.00,,,"2,502,000.00",,"13,010,517,897.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666172 040121 01 00007 ,,,,0.00,,,"525,000.00",,"13,008,015,897.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666156 040121 00 00047 ,,,,0.00,,,"4,145,500.00",,"13,007,490,897.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666158 040121 00 00018 ,,,,0.00,,,"1,588,000.00",,"13,003,345,397.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666154 040121 02 00006 ,,,,0.00,,,"526,500.00",,"13,001,757,397.00",,,0852057   ,,,,,
05/01/21,04:44:45,000001929570262 10666157 040121 02 00029 ,,,,0.00,,,"2,850,000.00",,"13,001,230,897.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666160 030121 03 00011 ,,,,0.00,,,"1,168,500.00",,"12,998,380,897.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666155 040121 01 00020 ,,,,0.00,,,"1,775,500.00",,"12,997,212,397.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666153 040121 00 00056 ,,,,0.00,,,"5,067,500.00",,"12,995,436,897.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666170 040121 00 00111 ,,,,0.00,,,"9,709,500.00",,"12,990,369,397.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666152 040121 00 00065 ,,,,0.00,,,"6,740,000.00",,"12,980,659,897.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666171 040121 00 00064 ,,,,0.00,,,"6,318,500.00",,"12,973,919,897.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666169 040121 00 00078 ,,,,0.00,,,"6,762,500.00",,"12,967,601,397.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666160 040121 00 00012 ,,,,0.00,,,"1,290,000.00",,"12,960,838,897.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666154 040121 00 00067 ,,,,0.00,,,"6,559,500.00",,"12,959,548,897.00",,,0852057   ,,,,,
05/01/21,04:44:44,000001929570262 10666157 040121 00 00024 ,,,,0.00,,,"2,401,000.00",,"12,952,989,397.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666165 030121 03 00037 ,,,,0.00,,,"3,583,500.00",,"12,950,588,397.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666161 030121 03 00027 ,,,,0.00,,,"2,673,000.00",,"12,947,004,897.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666168 030121 03 00026 ,,,,0.00,,,"2,694,000.00",,"12,944,331,897.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666169 030121 03 00006 ,,,,0.00,,,"616,500.00",,"12,941,637,897.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666157 030121 00 00009 ,,,,0.00,,,"953,500.00",,"12,941,021,397.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666153 030121 03 00027 ,,,,0.00,,,"2,801,500.00",,"12,940,067,897.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666154 030121 03 00034 ,,,,0.00,,,"3,484,500.00",,"12,937,266,397.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666158 030121 03 00046 ,,,,0.00,,,"4,564,000.00",,"12,933,781,897.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666165 030121 00 00003 ,,,,0.00,,,"322,500.00",,"12,929,217,897.00",,,0852057   ,,,,,
05/01/21,04:44:43,000001929570262 10666171 030121 03 00002 ,,,,0.00,,,"142,500.00",,"12,928,895,397.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666171 030121 02 00005 ,,,,0.00,,,"369,500.00",,"12,928,752,897.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666156 030121 03 00076 ,,,,0.00,,,"7,519,000.00",,"12,928,383,397.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666157 030121 03 00037 ,,,,0.00,,,"3,753,000.00",,"12,920,864,397.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666172 030121 03 00063 ,,,,0.00,,,"5,349,500.00",,"12,917,111,397.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666152 030121 03 00029 ,,,,0.00,,,"2,978,000.00",,"12,911,761,897.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666166 030121 03 00025 ,,,,0.00,,,"2,514,000.00",,"12,908,783,897.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666155 030121 03 00056 ,,,,0.00,,,"5,611,500.00",,"12,906,269,897.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666170 030121 03 00006 ,,,,0.00,,,"572,500.00",,"12,900,658,397.00",,,0852057   ,,,,,
05/01/21,04:44:42,000001929570262 10666167 030121 03 00021 ,,,,0.00,,,"2,132,500.00",,"12,900,085,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666160 030121 02 00018 ,,,,0.00,,,"1,751,500.00",,"12,897,953,397.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666172 030121 02 00010 ,,,,0.00,,,"972,000.00",,"12,896,201,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666168 030121 02 00021 ,,,,0.00,,,"1,840,500.00",,"12,895,229,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666155 030121 02 00048 ,,,,0.00,,,"4,789,000.00",,"12,893,389,397.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666159 030121 00 00027 ,,,,0.00,,,"2,443,500.00",,"12,888,600,397.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666165 030121 02 00019 ,,,,0.00,,,"1,985,500.00",,"12,886,156,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666166 030121 02 00005 ,,,,0.00,,,"537,500.00",,"12,884,171,397.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666153 030121 00 00020 ,,,,0.00,,,"1,906,000.00",,"12,883,633,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666166 030121 00 00030 ,,,,0.00,,,"3,003,000.00",,"12,881,727,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666172 030121 00 00031 ,,,,0.00,,,"2,551,000.00",,"12,878,724,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666170 030121 02 00011 ,,,,0.00,,,"1,071,500.00",,"12,876,173,897.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666159 030121 02 00006 ,,,,0.00,,,"588,000.00",,"12,875,102,397.00",,,0852057   ,,,,,
05/01/21,04:44:41,000001929570262 10666155 030121 00 00015 ,,,,0.00,,,"1,411,500.00",,"12,874,514,397.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666158 030121 00 00043 ,,,,0.00,,,"4,047,500.00",,"12,873,102,897.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666170 030121 00 00062 ,,,,0.00,,,"5,741,000.00",,"12,869,055,397.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666156 030121 02 00035 ,,,,0.00,,,"3,156,500.00",,"12,863,314,397.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666154 030121 00 00038 ,,,,0.00,,,"3,468,000.00",,"12,860,157,897.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666169 030121 00 00033 ,,,,0.00,,,"2,798,500.00",,"12,856,689,897.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666161 030121 02 00026 ,,,,0.00,,,"2,592,000.00",,"12,853,891,397.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666171 030121 00 00024 ,,,,0.00,,,"2,035,500.00",,"12,851,299,397.00",,,0852057   ,,,,,
05/01/21,04:44:40,000001929570262 10666167 030121 02 00023 ,,,,0.00,,,"2,325,500.00",,"12,849,263,897.00",,,0852057   ,,,,,
05/01/21,04:44:39,000001929570262 10666154 030121 02 00022 ,,,,0.00,,,"2,090,500.00",,"12,846,938,397.00",,,0852057   ,,,,,
05/01/21,04:44:39,000001929570262 10666153 030121 02 00050 ,,,,0.00,,,"4,968,000.00",,"12,844,847,897.00",,,0852057   ,,,,,
05/01/21,04:44:39,000001929570262 10666156 030121 00 00014 ,,,,0.00,,,"1,505,000.00",,"12,839,879,897.00",,,0852057   ,,,,,
05/01/21,04:44:39,000001929570262 10666152 030121 02 00043 ,,,,0.00,,,"4,147,500.00",,"12,838,374,897.00",,,0852057   ,,,,,
